paper_id,t_start,t_end,anomaly_score,prediction,is_synthetic
53e9bcefb7602d9704975661,1964,1969,0.17328696834293156,1,False
56d91ededabfae2eee90fe42,1964,1969,0.0658462115213353,1,False
573696f96e3b12023e5f4d62,1964,1969,0.12340502813684251,1,False
53e99a5cb7602d97022c6f4b,1969,1974,-0.026005755182765822,-1,False
53e9b35ab7602d9703e3552e,1969,1974,0.04406047752459685,1,False
53e99b1bb7602d97023affe7,1969,1974,0.10707207443842465,1,False
53e9a19bb7602d9702a90860,1969,1974,0.14314134164972048,1,False
53e9a6cab7602d9702ffecaa,1969,1974,0.04746032176069814,1,False
53e9ae22b7602d9703836680,1969,1974,0.11678474018788859,1,False
53e9ae49b7602d97038601ea,1969,1974,0.11678474018788859,1,False
53e9bc8fb7602d9704910999,1969,1974,0.09965181802718687,1,False
53e9a5f6b7602d9702f22648,1969,1974,0.1442882680880992,1,False
558acd9e84ae84d265bfb994,1969,1974,0.005326479977192933,1,False
53e997e9b7602d9701fe2ce7,1969,1974,0.11542146561671207,1,False
53e9b373b7602d9703e51128,1969,1974,0.11253800098981953,1,False
53e99b10b7602d97023a35b7,1969,1974,0.1418236201995296,1,False
53e9b8d4b7602d97044b1ced,1969,1974,0.04655203513082351,1,False
53e99b5eb7602d9702404c0c,1969,1974,0.03438117189796652,1,False
53e99cb5b7602d970256bbef,1969,1974,0.11239765364096077,1,False
53e99ef4b7602d97027c2dfc,1969,1974,0.0987478403977774,1,False
53e9a108b7602d97029f701d,1969,1974,0.10674131082524274,1,False
53e9a281b7602d9702b85243,1969,1974,0.12278332965285887,1,False
53e9ac83b7602d970365aea3,1969,1974,0.11574146352602771,1,False
53e9ae84b7602d97038a1d1b,1969,1974,0.11467304627159314,1,False
53e99813b7602d970202c626,1969,1974,0.12685174591142256,1,False
53e99a2bb7602d97022854c4,1969,1974,0.15304329002603845,1,False
53e99a57b7602d97022bf9e8,1969,1974,0.14300402558846637,1,False
53e9a1f3b7602d9702af394d,1969,1974,0.08180484992264814,1,False
53e9ab1ab7602d970349e366,1969,1974,0.14203587649358984,1,False
53e9b3efb7602d9703ee0bb6,1969,1974,0.055611143452864886,1,False
53e9b8efb7602d97044d575a,1969,1974,0.09718731135081299,1,False
53e9b962b7602d97045507b3,1969,1974,0.06921800428004138,1,False
558aba34e4b0b32fcb388100,1969,1974,0.14051850254464848,1,False
53e9a0cab7602d97029b2f41,1969,1974,0.08798615801969184,1,False
53e9bcefb7602d9704975661,1969,1974,0.14364764443791422,1,False
56d91ededabfae2eee90fe42,1969,1974,0.06135525766408989,1,False
573696f96e3b12023e5f4d62,1969,1974,0.11515052021580291,1,False
53e99aacb7602d9702328558,1969,1974,0.14404490678519477,1,False
53e9a238b7602d9702b41159,1969,1974,0.11738713011159518,1,False
53e9a790b7602d97030c8b43,1969,1974,0.08490016054525162,1,False
53e9aa61b7602d97033d3413,1969,1974,0.08503392304835605,1,False
53e9bcbab7602d9704939723,1969,1974,0.11571695582989983,1,False
558ab65ee4b0b32fcb386abd,1969,1974,0.07627562761347545,1,False
573696486e3b12023e5549c2,1969,1974,0.10630743566518491,1,False
53e99c44b7602d97024f37ec,1969,1974,0.11347058729928633,1,False
53e9a91ab7602d970326ca89,1969,1974,0.11213749192976685,1,False
53e9aec4b7602d97038eb9c3,1969,1974,0.1350473160775595,1,False
53e9b388b7602d9703e66f0b,1969,1974,0.1533926611612066,1,False
53e9b698b7602d9704209826,1969,1974,0.10532585326059318,1,False
53e9b782b7602d97043267c3,1969,1974,0.14208213436388478,1,False
558ab64a84ae84d265bf3493,1969,1974,0.11140830563355952,1,False
53e997ecb7602d9701fea3eb,1969,1974,0.11968931872153721,1,False
53e99c20b7602d97024ccf69,1969,1974,0.09064050253744488,1,False
53e99ca8b7602d970255b5e5,1969,1974,0.15304329002603845,1,False
53e99d74b7602d970262e2cc,1969,1974,0.07217176203194309,1,False
53e9a8f8b7602d9703246207,1969,1974,0.13278772695503588,1,False
53e9a91ab7602d970326c9d5,1969,1974,0.11325844546436642,1,False
53e9b53bb7602d9704070774,1969,1974,0.1071875526561375,1,False
53e9b572b7602d97040ae743,1969,1974,0.13060632918489257,1,False
53e9bde2b7602d9704a94c83,1969,1974,0.11931771005443442,1,False
557f07f66fee0fe990cae3ed,1969,1974,0.09777925341627575,1,False
557f09856fee0fe990cae4ad,1969,1974,0.09424891068001351,1,False
557f0a9a6fee0fe990cae535,1969,1974,0.10898682243621755,1,False
573696486e3b12023e554cef,1969,1974,0.083578318167436,1,False
573696486e3b12023e555269,1969,1974,0.11210517619763744,1,False
53e99827b7602d9702047167,1969,1974,0.11266451482528694,1,False
53e9a2ceb7602d9702bd6a47,1969,1974,0.14203587649358984,1,False
53e9a455b7602d9702d70281,1969,1974,0.0859223804116866,1,False
53e9a841b7602d9703189896,1969,1974,0.11686702752552419,1,False
53e9b3efb7602d9703ee011a,1969,1974,0.1053943779301667,1,False
53e9b802b7602d97043b5b4c,1969,1974,0.10659713510551183,1,False
558b219ae4b037c0875b2b35,1969,1974,0.1395498413668857,1,False
558ba1f584ae6766fdee5c8a,1969,1974,0.08415502975697525,1,False
558bc93ce4b0cfb70a19d214,1969,1974,0.06137223650383905,1,False
573696486e3b12023e5549be,1969,1974,0.08857475207029197,1,False
53e99b9bb7602d970244383c,1969,1974,0.10797574261746357,1,False
53e9a455b7602d9702d74d35,1969,1974,0.03438117189796652,1,False
53e9a839b7602d9703182a1d,1969,1974,0.07573485393495771,1,False
53e9a965b7602d97032bafe2,1969,1974,0.10720284262325935,1,False
53e9af18b7602d970394eebb,1969,1974,0.09602186415087627,1,False
53e9af75b7602d97039b9831,1969,1974,0.09965181802718687,1,False
53e9aff5b7602d9703a4ed0c,1969,1974,0.10963730346287787,1,False
53e9b029b7602d9703a8527e,1969,1974,0.10290049313678201,1,False
53e9b564b7602d970409b29b,1969,1974,0.10159640498273442,1,False
53e9b6d0b7602d970425b3a9,1969,1974,0.09701785522458245,1,False
557e7bdb6fee0fe990ca9ee7,1969,1974,0.11516724952281826,1,False
557f0c8ad19faf961d16e6b5,1969,1974,0.1217901657860645,1,False
53e99a5cb7602d97022c6f4b,1974,1979,-0.013602944650483062,-1,False
53e9b35ab7602d9703e3552e,1974,1979,0.03337362035977176,1,False
53e99b1bb7602d97023affe7,1974,1979,0.10509045705898512,1,False
53e9a19bb7602d9702a90860,1974,1979,0.14429725543623867,1,False
53e9a6cab7602d9702ffecaa,1974,1979,0.05043870547856122,1,False
53e9ae22b7602d9703836680,1974,1979,0.10334735547893298,1,False
53e9ae49b7602d97038601ea,1974,1979,0.10334735547893298,1,False
53e9bc8fb7602d9704910999,1974,1979,0.11709908114374473,1,False
53e9a5f6b7602d9702f22648,1974,1979,0.14474202910984285,1,False
558acd9e84ae84d265bfb994,1974,1979,0.007007577547218591,1,False
53e997e9b7602d9701fe2ce7,1974,1979,0.1585971676392947,1,False
53e9b373b7602d9703e51128,1974,1979,0.16228426999190326,1,False
53e99b10b7602d97023a35b7,1974,1979,0.1460183810285305,1,False
53e9b8d4b7602d97044b1ced,1974,1979,0.08853876897857976,1,False
53e99b5eb7602d9702404c0c,1974,1979,0.04020406775063501,1,False
53e99cb5b7602d970256bbef,1974,1979,0.10329115418166662,1,False
53e99ef4b7602d97027c2dfc,1974,1979,0.14374664686380123,1,False
53e9a108b7602d97029f701d,1974,1979,0.14164096498774326,1,False
53e9a281b7602d9702b85243,1974,1979,0.14968552133983265,1,False
53e9ac83b7602d970365aea3,1974,1979,0.14158973471419628,1,False
53e9ae84b7602d97038a1d1b,1974,1979,0.1439901827737013,1,False
53e99813b7602d970202c626,1974,1979,0.14174033720029733,1,False
53e99a2bb7602d97022854c4,1974,1979,0.16536878566222546,1,False
53e99a57b7602d97022bf9e8,1974,1979,0.17045678577695655,1,False
53e9a1f3b7602d9702af394d,1974,1979,0.11990771304990566,1,False
53e9ab1ab7602d970349e366,1974,1979,0.1699028112379608,1,False
53e9b3efb7602d9703ee0bb6,1974,1979,0.10745663779797388,1,False
53e9b8efb7602d97044d575a,1974,1979,0.12203497142111275,1,False
53e9b962b7602d97045507b3,1974,1979,0.09224771272501414,1,False
558aba34e4b0b32fcb388100,1974,1979,0.16349276488907816,1,False
53e9a0cab7602d97029b2f41,1974,1979,0.1529403825467729,1,False
53e9bcefb7602d9704975661,1974,1979,0.14461702498965556,1,False
56d91ededabfae2eee90fe42,1974,1979,0.11447382069377648,1,False
573696f96e3b12023e5f4d62,1974,1979,0.15092478505878348,1,False
53e99aacb7602d9702328558,1974,1979,0.17045678577695655,1,False
53e9a238b7602d9702b41159,1974,1979,0.15513730432591977,1,False
53e9a790b7602d97030c8b43,1974,1979,0.2296192106870915,1,False
53e9aa61b7602d97033d3413,1974,1979,0.0921333736532135,1,False
53e9bcbab7602d9704939723,1974,1979,0.1291653224705902,1,False
558ab65ee4b0b32fcb386abd,1974,1979,0.17021766136118505,1,False
573696486e3b12023e5549c2,1974,1979,0.12181464816122772,1,False
53e99c44b7602d97024f37ec,1974,1979,0.10429919760118433,1,False
53e9a91ab7602d970326ca89,1974,1979,0.13437230488481106,1,False
53e9aec4b7602d97038eb9c3,1974,1979,0.1748764750364588,1,False
53e9b388b7602d9703e66f0b,1974,1979,0.16567300709305188,1,False
53e9b698b7602d9704209826,1974,1979,0.10064612325143774,1,False
53e9b782b7602d97043267c3,1974,1979,0.1782584024399041,1,False
558ab64a84ae84d265bf3493,1974,1979,0.2269504472253867,1,False
53e997ecb7602d9701fea3eb,1974,1979,0.15442466872577265,1,False
53e99c20b7602d97024ccf69,1974,1979,0.2301200947074284,1,False
53e99ca8b7602d970255b5e5,1974,1979,0.16323293635372393,1,False
53e99d74b7602d970262e2cc,1974,1979,0.11179422803878919,1,False
53e9a8f8b7602d9703246207,1974,1979,0.22147065464497434,1,False
53e9a91ab7602d970326c9d5,1974,1979,0.14356778491128863,1,False
53e9b53bb7602d9704070774,1974,1979,0.10656351674161929,1,False
53e9b572b7602d97040ae743,1974,1979,0.17585302614482706,1,False
53e9bde2b7602d9704a94c83,1974,1979,0.15576121609822519,1,False
557f07f66fee0fe990cae3ed,1974,1979,0.22660576764114565,1,False
557f09856fee0fe990cae4ad,1974,1979,0.22876711988272613,1,False
557f0a9a6fee0fe990cae535,1974,1979,0.11993667609955577,1,False
573696486e3b12023e554cef,1974,1979,0.12172346039795728,1,False
573696486e3b12023e555269,1974,1979,0.14324724057979282,1,False
53e99827b7602d9702047167,1974,1979,0.15935591870123855,1,False
53e9a2ceb7602d9702bd6a47,1974,1979,0.1699028112379608,1,False
53e9a455b7602d9702d70281,1974,1979,0.11481637908112063,1,False
53e9a841b7602d9703189896,1974,1979,0.14476299605733717,1,False
53e9b3efb7602d9703ee011a,1974,1979,0.1445226298661586,1,False
53e9b802b7602d97043b5b4c,1974,1979,0.13982087664206233,1,False
558b219ae4b037c0875b2b35,1974,1979,0.17520841492332961,1,False
558ba1f584ae6766fdee5c8a,1974,1979,0.10963523691792787,1,False
558bc93ce4b0cfb70a19d214,1974,1979,0.10836157126206553,1,False
573696486e3b12023e5549be,1974,1979,0.08361116750334213,1,False
53e99b9bb7602d970244383c,1974,1979,0.16265763857930443,1,False
53e9a455b7602d9702d74d35,1974,1979,0.04020406775063501,1,False
53e9a839b7602d9703182a1d,1974,1979,0.12103585053139382,1,False
53e9a965b7602d97032bafe2,1974,1979,0.10142107251420596,1,False
53e9af18b7602d970394eebb,1974,1979,0.2289569079164695,1,False
53e9af75b7602d97039b9831,1974,1979,0.11709908114374473,1,False
53e9aff5b7602d9703a4ed0c,1974,1979,0.15768761231016998,1,False
53e9b029b7602d9703a8527e,1974,1979,0.14800929336337915,1,False
53e9b564b7602d970409b29b,1974,1979,0.11680548448455286,1,False
53e9b6d0b7602d970425b3a9,1974,1979,0.15943372229344455,1,False
557e7bdb6fee0fe990ca9ee7,1974,1979,0.16247098135250587,1,False
557f0c8ad19faf961d16e6b5,1974,1979,0.14549945496306732,1,False
53e997f4b7602d9701ff5f9c,1974,1979,0.22814276450917725,1,False
53e99827b7602d970204c0a4,1974,1979,0.1517197100206336,1,False
53e9984bb7602d970207a201,1974,1979,0.14364465394031822,1,False
53e99853b7602d970208a49a,1974,1979,0.09816228437246044,1,False
53e9991cb7602d9702156cdd,1974,1979,0.1843295759944819,1,False
53e9998bb7602d97021cde02,1974,1979,0.1554560156494465,1,False
53e99a0eb7602d970225e2c8,1974,1979,0.15807754350063818,1,False
53e99b10b7602d97023a07e7,1974,1979,0.22953051981266637,1,False
53e99b10b7602d97023a1cd3,1974,1979,0.14573571593919699,1,False
53e99b26b7602d97023c330d,1974,1979,0.22965677383556538,1,False
53e99c05b7602d97024b4ce2,1974,1979,0.16051548698201124,1,False
53e99e9ab7602d9702761a5c,1974,1979,0.17199115608076632,1,False
53e9a0eeb7602d97029d8a30,1974,1979,0.15664604082672584,1,False
53e9a1d0b7602d9702ac6b6e,1974,1979,0.22501359396779846,1,False
53e9a487b7602d9702da691b,1974,1979,0.14012917674203335,1,False
53e9a7f1b7602d9703134950,1974,1979,0.15150825939281876,1,False
53e9a90db7602d970325d385,1974,1979,0.14271610157783104,1,False
53e9ad42b7602d9703725219,1974,1979,0.14485397310110187,1,False
557e7e0d6fee0fe990caa002,1974,1979,0.11291251853622414,1,False
558b61bee4b037c0875c9106,1974,1979,0.18675422849500023,1,False
573696736e3b12023e57f6fd,1974,1979,0.11928018847067617,1,False
53e9a14db7602d9702a3f7fc,1974,1979,0.12325452130306597,1,False
53e9a366b7602d9702c6ec67,1974,1979,0.22995454528255654,1,False
53e9a5fdb7602d9702f2c78f,1974,1979,0.1787514645916416,1,False
53e9a819b7602d97031613f2,1974,1979,0.12865203036717365,1,False
53e9aa86b7602d97033fdfac,1974,1979,0.15726996687248251,1,False
53e9b02fb7602d9703a89ad3,1974,1979,0.1150264064466236,1,False
557f10d36fee0fe990cae82f,1974,1979,0.1193765108253011,1,False
558ab72784ae84d265bf393c,1974,1979,0.10642853823789383,1,False
558ab73984ae84d265bf39a9,1974,1979,0.1480481672256837,1,False
558abdd4e4b037c08758e19e,1974,1979,0.2301200947074284,1,False
53e9998bb7602d97021cdb2f,1974,1979,0.09374169938755567,1,False
53e99ad1b7602d970235504e,1974,1979,0.12249047483146541,1,False
53e9a1bdb7602d9702ab66d2,1974,1979,0.17204550654570389,1,False
53e9a2e4b7602d9702bec20b,1974,1979,0.1482728510230712,1,False
53e9a33cb7602d9702c451ee,1974,1979,0.1648465433658638,1,False
53e9aa56b7602d97033c53f4,1974,1979,0.12061278923195862,1,False
53e9b115b7602d9703b94785,1974,1979,0.14594348029608728,1,False
53e9bbc8b7602d9704815ae6,1974,1979,0.17048231384985513,1,False
53e9bd04b7602d970498b1a5,1974,1979,0.16596553222505717,1,False
53e9bd32b7602d97049c1f6a,1974,1979,0.13159665752400662,1,False
557f131e6fee0fe990cae944,1974,1979,0.2260998187296629,1,False
5736961a6e3b12023e52c592,1974,1979,0.14399853609175767,1,False
573696736e3b12023e57f64d,1974,1979,0.12960275304514762,1,False
53e9984bb7602d970207ed05,1974,1979,0.1558499152989628,1,False
53e9a86ab7602d97031b6a14,1974,1979,0.14800929336337915,1,False
53e9a937b7602d9703287b83,1974,1979,0.22958510311884073,1,False
53e9a965b7602d97032ba4f3,1974,1979,0.1711666119669425,1,False
53e9aa32b7602d970339d63f,1974,1979,0.17786711972127933,1,False
53e9ae22b7602d9703835fe9,1974,1979,0.1581196635730065,1,False
53e9af7bb7602d97039c1c3f,1974,1979,0.19633277995607418,1,False
53e9b289b7602d9703d30f30,1974,1979,0.15123865437229805,1,False
53e9b4c9b7602d9703fe3b9c,1974,1979,0.22953051981266637,1,False
53e9b938b7602d9704526e49,1974,1979,0.11573721640549595,1,False
53e9baecb7602d970471e0d1,1974,1979,0.0719987595249143,1,False
53e9baf2b7602d9704722d67,1974,1979,0.2301200947074284,1,False
557f1592f6678c77ea227e7b,1974,1979,0.052308455583647606,1,False
53e99866b7602d970209ec3b,1974,1979,0.1843295759944819,1,False
53e99af7b7602d970238425d,1974,1979,0.13086216620193453,1,False
53e99b2cb7602d97023c6173,1974,1979,0.2293646895487929,1,False
53e99b9bb7602d9702445efa,1974,1979,0.14650258745435907,1,False
53e9a3a5b7602d9702cb5de4,1974,1979,0.15067474060403374,1,False
53e9a42bb7602d9702d46e31,1974,1979,0.16725360318550053,1,False
53e9a440b7602d9702d5e2ed,1974,1979,0.10555047175331822,1,False
53e9a825b7602d970316f7af,1974,1979,0.19633277995607418,1,False
53e9a92ab7602d970327c56e,1974,1979,0.14651487423443266,1,False
53e9aef7b7602d9703929549,1974,1979,0.15850655209213022,1,False
53e9afb3b7602d9703a00336,1974,1979,0.12714488745072128,1,False
53e9b05cb7602d9703ac36c1,1974,1979,0.1532961052099388,1,False
53e9b2d6b7602d9703d8388d,1974,1979,0.1492546406039582,1,False
53e9b365b7602d9703e45872,1974,1979,-0.02089707192536705,-1,False
53e9b469b7602d9703f6cb91,1974,1979,0.13310008119782218,1,False
53e9b593b7602d97040d5b2c,1974,1979,0.17053596460200804,1,False
53e9b5e0b7602d9704131ef1,1974,1979,0.2296192106870915,1,False
53e9b724b7602d97042b93d9,1974,1979,0.09201042844103352,1,False
53e9b7d3b7602d970437f927,1974,1979,0.1404076153532967,1,False
53e9b7eeb7602d970439d213,1974,1979,0.17585302614482706,1,False
53e9b85cb7602d97044254b9,1974,1979,0.16725360318550053,1,False
53e9ba32b7602d97046400c5,1974,1979,0.16486567700580185,1,False
53e9bb7ab7602d97047be06f,1974,1979,0.14121488226372592,1,False
53e9bc00b7602d970486030c,1974,1979,0.15699745893667855,1,False
557f16c4f6678c77ea227f0f,1974,1979,0.22963838492273736,1,False
558ab75fe4b037c08758bce0,1974,1979,0.17021766136118505,1,False
53e99a5cb7602d97022c6f4b,1979,1984,-0.04307977556914766,-1,False
53e9b35ab7602d9703e3552e,1979,1984,0.006299978918707039,1,False
53e99b1bb7602d97023affe7,1979,1984,0.032829714412046074,1,False
53e9a19bb7602d9702a90860,1979,1984,0.07572108854485265,1,False
53e9a6cab7602d9702ffecaa,1979,1984,-0.012455706317793469,-1,False
53e9ae22b7602d9703836680,1979,1984,0.04866358927240677,1,False
53e9ae49b7602d97038601ea,1979,1984,0.04899875276074184,1,False
53e9bc8fb7602d9704910999,1979,1984,0.053397690298724154,1,False
53e9a5f6b7602d9702f22648,1979,1984,0.07581498205774634,1,False
558acd9e84ae84d265bfb994,1979,1984,0.0006953952816733944,1,False
53e997e9b7602d9701fe2ce7,1979,1984,0.09645154291988772,1,False
53e9b373b7602d9703e51128,1979,1984,0.12674949899081012,1,False
53e99b10b7602d97023a35b7,1979,1984,0.07651399720078006,1,False
53e9b8d4b7602d97044b1ced,1979,1984,0.05366510344768416,1,False
53e99b5eb7602d9702404c0c,1979,1984,0.01280663916261926,1,False
53e99cb5b7602d970256bbef,1979,1984,0.03634920164496824,1,False
53e99ef4b7602d97027c2dfc,1979,1984,0.08580801843388264,1,False
53e9a108b7602d97029f701d,1979,1984,0.09042699655459463,1,False
53e9a281b7602d9702b85243,1979,1984,0.11654178198902437,1,False
53e9ac83b7602d970365aea3,1979,1984,0.09523336643139457,1,False
53e9ae84b7602d97038a1d1b,1979,1984,0.10735464049844917,1,False
53e99813b7602d970202c626,1979,1984,0.12123848782563401,1,False
53e99a2bb7602d97022854c4,1979,1984,0.12432911865462443,1,False
53e99a57b7602d97022bf9e8,1979,1984,0.12529668531080912,1,False
53e9a1f3b7602d9702af394d,1979,1984,0.07224899496707787,1,False
53e9ab1ab7602d970349e366,1979,1984,0.13101994384831905,1,False
53e9b3efb7602d9703ee0bb6,1979,1984,0.05326730040027622,1,False
53e9b8efb7602d97044d575a,1979,1984,0.10283377648581932,1,False
53e9b962b7602d97045507b3,1979,1984,0.02844532151353163,1,False
558aba34e4b0b32fcb388100,1979,1984,0.12837386046731852,1,False
53e9a0cab7602d97029b2f41,1979,1984,0.11587217634764452,1,False
53e9bcefb7602d9704975661,1979,1984,0.07746233546543801,1,False
56d91ededabfae2eee90fe42,1979,1984,0.07297667845953787,1,False
573696f96e3b12023e5f4d62,1979,1984,0.10681223406043788,1,False
53e99aacb7602d9702328558,1979,1984,0.12529668531080912,1,False
53e9a238b7602d9702b41159,1979,1984,0.09873422576780944,1,False
53e9a790b7602d97030c8b43,1979,1984,0.18879283236562022,1,False
53e9aa61b7602d97033d3413,1979,1984,0.04639455414391608,1,False
53e9bcbab7602d9704939723,1979,1984,0.09595266437670547,1,False
558ab65ee4b0b32fcb386abd,1979,1984,0.1604537968281467,1,False
573696486e3b12023e5549c2,1979,1984,0.10976335606222531,1,False
53e99c44b7602d97024f37ec,1979,1984,0.03774201225064289,1,False
53e9a91ab7602d970326ca89,1979,1984,0.09520264744676638,1,False
53e9aec4b7602d97038eb9c3,1979,1984,0.13544915021010384,1,False
53e9b388b7602d9703e66f0b,1979,1984,0.12518050217945725,1,False
53e9b698b7602d9704209826,1979,1984,0.03326770236220178,1,False
53e9b782b7602d97043267c3,1979,1984,0.1421278741073581,1,False
558ab64a84ae84d265bf3493,1979,1984,0.1892506348612094,1,False
53e997ecb7602d9701fea3eb,1979,1984,0.10069877151910517,1,False
53e99c20b7602d97024ccf69,1979,1984,0.19052105538386088,1,False
53e99ca8b7602d970255b5e5,1979,1984,0.12546391288123565,1,False
53e99d74b7602d970262e2cc,1979,1984,0.09295593604524921,1,False
53e9a8f8b7602d9703246207,1979,1984,0.18864600364934447,1,False
53e9a91ab7602d970326c9d5,1979,1984,0.0913471234252099,1,False
53e9b53bb7602d9704070774,1979,1984,0.03207821577977654,1,False
53e9b572b7602d97040ae743,1979,1984,0.13682096399263666,1,False
53e9bde2b7602d9704a94c83,1979,1984,0.11717788866642587,1,False
557f07f66fee0fe990cae3ed,1979,1984,0.18907964665716498,1,False
557f09856fee0fe990cae4ad,1979,1984,0.18900286492014773,1,False
557f0a9a6fee0fe990cae535,1979,1984,0.08858695828740565,1,False
573696486e3b12023e554cef,1979,1984,0.08947971034072227,1,False
573696486e3b12023e555269,1979,1984,0.09104062196000495,1,False
53e99827b7602d9702047167,1979,1984,0.12388938235444086,1,False
53e9a2ceb7602d9702bd6a47,1979,1984,0.13101994384831905,1,False
53e9a455b7602d9702d70281,1979,1984,0.07617212059872197,1,False
53e9a841b7602d9703189896,1979,1984,0.10245762597379449,1,False
53e9b3efb7602d9703ee011a,1979,1984,0.1136678635453412,1,False
53e9b802b7602d97043b5b4c,1979,1984,0.08374032280162247,1,False
558b219ae4b037c0875b2b35,1979,1984,0.11354087753823294,1,False
558ba1f584ae6766fdee5c8a,1979,1984,0.07428582358562985,1,False
558bc93ce4b0cfb70a19d214,1979,1984,0.09084288633777376,1,False
573696486e3b12023e5549be,1979,1984,0.04950304291805696,1,False
53e99b9bb7602d970244383c,1979,1984,0.11343137218845689,1,False
53e9a455b7602d9702d74d35,1979,1984,0.01280663916261926,1,False
53e9a839b7602d9703182a1d,1979,1984,0.1891169850728634,1,False
53e9a965b7602d97032bafe2,1979,1984,0.06581408348105922,1,False
53e9af18b7602d970394eebb,1979,1984,0.189471447135673,1,False
53e9af75b7602d97039b9831,1979,1984,0.053397690298724154,1,False
53e9aff5b7602d9703a4ed0c,1979,1984,0.08925749589036791,1,False
53e9b029b7602d9703a8527e,1979,1984,0.12770052378995667,1,False
53e9b564b7602d970409b29b,1979,1984,0.09647868227806672,1,False
53e9b6d0b7602d970425b3a9,1979,1984,0.10022487338377428,1,False
557e7bdb6fee0fe990ca9ee7,1979,1984,0.12645408700860838,1,False
557f0c8ad19faf961d16e6b5,1979,1984,0.10066881711123782,1,False
53e997f4b7602d9701ff5f9c,1979,1984,0.18789792746171496,1,False
53e99827b7602d970204c0a4,1979,1984,0.11200240247982479,1,False
53e9984bb7602d970207a201,1979,1984,0.1160616586254824,1,False
53e99853b7602d970208a49a,1979,1984,0.07439779850886402,1,False
53e9991cb7602d9702156cdd,1979,1984,0.15146077769858446,1,False
53e9998bb7602d97021cde02,1979,1984,0.11091194090339895,1,False
53e99a0eb7602d970225e2c8,1979,1984,0.12073747636891696,1,False
53e99b10b7602d97023a07e7,1979,1984,0.19018721381334458,1,False
53e99b10b7602d97023a1cd3,1979,1984,0.10111538156195155,1,False
53e99b26b7602d97023c330d,1979,1984,0.18953701558459257,1,False
53e99c05b7602d97024b4ce2,1979,1984,0.12062161276133954,1,False
53e99e9ab7602d9702761a5c,1979,1984,0.14658470895329895,1,False
53e9a0eeb7602d97029d8a30,1979,1984,0.10022487338377423,1,False
53e9a1d0b7602d9702ac6b6e,1979,1984,0.18864600364934447,1,False
53e9a487b7602d9702da691b,1979,1984,0.10038148138824082,1,False
53e9a7f1b7602d9703134950,1979,1984,0.11649063690741784,1,False
